Month,Asphalt and Road Oil Product Supplied,Aviation Gasoline Product Supplied,Distillate Fuel Oil Product Supplied,Propane Product Supplied,Propylene Product Supplied,Propane/Propylene Product Supplied,Total Hydrocarbon Gas Liquids Product Supplied,Jet Fuel Product Supplied,Kerosene Product Supplied,Lubricants Product Supplied,Motor Gasoline Product Supplied,Petroleum Coke Product Supplied,Residual Fuel Oil Product Supplied,Other Products Supplied,Total Petroleum Products Supplied
1973-01-01,37.779,6.184,747.266,155.859,8.533,164.392,232.0,193.186,71.357,27.996,996.216,50.433,644.323,178.529,3185.268
1973-02-01,40.254,6.239,701.604,132.451,6.964,139.415,193.431,171.415,61.145,27.669,946.711,41.505,595.278,156.734,2941.986
1973-03-01,52.59,6.638,602.602,92.183,8.299,100.482,160.149,172.81,35.279,29.828,1060.586,45.325,600.968,175.711,2942.485
1973-04-01,75.199,6.446,460.391,79.688,7.643,87.332,142.646,170.275,27.749,26.443,1030.864,43.439,467.099,170.764,2621.315
1973-05-01,111.83,7.935,482.607,76.083,8.395,84.478,144.542,193.382,23.258,31.223,1124.799,48.264,491.423,177.303,2836.567
1973-06-01,141.393,6.81,422.662,64.464,8.364,72.828,125.095,169.239,20.009,27.165,1097.415,50.626,491.731,179.29,2731.435
1973-07-01,163.956,6.068,420.419,60.45,8.713,69.164,125.522,181.929,26.093,32.933,1143.667,49.921,470.041,183.991,2804.54
1973-08-01,183.572,9.657,461.387,74.901,8.31,83.211,145.949,182.13,25.776,32.054,1181.689,52.065,537.029,188.135,2999.441
1973-09-01,146.224,6.684,467.404,77.5,8.602,86.102,143.149,180.049,31.378,28.075,1037.032,45.132,504.714,171.333,2761.173
1973-10-01,144.605,7.951,529.108,93.57,8.211,101.781,173.256,191.628,31.542,34.564,1087.292,53.481,504.783,178.308,2936.519
1973-11-01,103.442,6.87,612.965,117.437,7.57,125.007,189.054,172.491,51.983,30.64,1075.231,45.813,595.561,169.579,3053.629
1973-12-01,62.876,5.967,666.345,110.809,7.532,118.341,184.604,188.686,41.879,30.283,1015.626,47.216,573.77,174.414,2991.666
1974-01-01,46.372,6.386,692.581,128.506,7.44,135.946,203.867,155.653,54.755,31.72,945.199,46.921,591.619,169.836,2944.909
1974-02-01,51.588,4.392,627.731,97.015,7.202,104.217,166.916,135.067,44.6,26.443,897.197,41.981,526.568,155.288,2677.772
1974-03-01,62.737,8.354,571.363,88.295,8.985,97.28,159.555,165.993,31.287,29.809,1003.428,49.18,498.113,160.286,2740.105
1974-04-01,82.393,6.441,498.422,76.413,7.743,84.156,146.156,157.929,22.107,28.487,1017.548,42.367,459.649,163.157,2624.656
1974-05-01,115.4,6.689,442.403,69.517,7.52,77.037,134.169,182.463,12.531,31.605,1098.439,39.722,440.448,175.107,2678.975
1974-06-01,126.476,7.628,415.387,65.468,8.801,74.27,137.34,159.597,19.516,24.824,1090.402,42.885,453.588,181.409,2659.05
1974-07-01,141.061,6.931,416.872,68.47,8.36,76.831,134.755,178.621,21.909,30.307,1133.24,42.409,481.993,205.56,2793.658
1974-08-01,142.588,9.263,416.924,74.305,8.61,82.914,138.181,178.887,24.721,27.383,1149.903,43.325,492.945,201.306,2825.426
1974-09-01,133.822,6.769,416.843,85.723,8.663,94.387,150.032,186.212,23.451,29.53,1006.622,46.746,466.81,178.093,2644.93
1974-10-01,134.91,8.052,521.314,98.363,8.936,107.298,170.416,175.499,33.816,30.404,1093.034,39.789,508.92,189.479,2905.632
1974-11-01,82.758,5.916,551.622,104.381,7.961,112.343,177.855,173.241,33.26,26.413,1031.668,42.879,553.64,180.554,2859.805
1974-12-01,45.271,5.033,695.75,122.093,6.247,128.34,194.348,181.213,42.922,26.777,1067.909,46.222,581.447,178.803,3065.694
1975-01-01,38.701,4.937,715.59,127.491,6.14,133.631,196.012,181.341,38.635,27.493,1010.583,46.053,634.013,179.336,3072.693
1975-02-01,35.284,5.28,620.304,97.349,6.067,103.416,155.983,168.782,40.132,19.329,896.64,41.915,501.464,147.083,2632.196
1975-03-01,41.13,5.235,594.4,95.44,6.24,101.68,160.287,170.613,29.382,19.711,1030.098,41.566,520.105,164.256,2776.781
1975-04-01,61.921,5.936,540.63,79.627,5.085,84.712,135.664,169.318,24.857,26.134,1058.7,43.433,421.066,152.047,2639.706
1975-05-01,87.224,5.634,430.188,57.118,6.32,63.438,111.309,169.703,17.106,25.534,1118.942,40.499,406.706,166.019,2578.863
1975-06-01,118.26,6.123,396.234,52.255,7.532,59.787,108.145,166.47,22.459,27.129,1115.133,41.945,410.604,165.738,2578.24
1975-07-01,132.149,7.284,380.897,67.645,7.524,75.169,134.798,165.782,17.135,25.734,1146.509,50.656,432.634,184.825,2678.403
1975-08-01,131.127,6.815,392.401,73.83,8.192,82.022,138.931,181.857,18.807,27.954,1141.251,47.047,420.349,180.508,2687.048
1975-09-01,128.34,6.891,378.013,77.083,7.785,84.869,139.92,174.644,21.263,26.947,1060.376,45.373,439.122,175.853,2596.741
1975-10-01,119.753,6.81,483.417,85.252,7.467,92.719,163.02,173.045,25.674,29.464,1103.692,51.318,442.102,183.101,2781.396
1975-11-01,79.333,5.406,444.494,86.522,7.306,93.827,160.187,167.706,24.965,22.465,1006.948,45.367,453.682,179.849,2590.402
1975-12-01,41.004,4.659,684.758,124.447,8.238,132.684,207.046,157.822,48.388,26.383,1108.64,47.276,567.477,192.858,3086.312
1976-01-01,34.069,4.356,776.007,140.977,8.23,149.207,218.45,165.191,52.385,23.041,1041.917,49.668,607.657,200.308,3173.05
1976-02-01,33.512,4.225,624.527,94.211,7.306,101.517,162.274,156.996,35.817,24.678,954.16,42.391,560.97,197.971,2797.522
1976-03-01,52.896,5.305,602.975,81.153,9.169,90.322,145.401,167.751,27.896,32.211,1122.067,47.053,541.669,205.214,2950.439
1976-04-01,65.026,5.603,487.139,67.46,8.345,75.805,129.923,169.803,23.638,28.736,1128.25,44.162,470.695,191.83,2744.806
1976-05-01,94.882,5.492,454.909,59.951,8.771,68.722,126.762,166.676,13.716,27.432,1115.958,45.698,475.448,196.316,2723.288
1976-06-01,115.208,7.567,425.738,60.699,8.027,68.725,119.204,163.44,20.514,30.319,1179.078,42.975,473.21,200.397,2777.649
1976-07-01,122.972,6.138,407.22,64.941,8.924,73.865,122.278,191.053,17.492,31.168,1191.233,39.319,496.654,209.258,2834.785
1976-08-01,137.757,7.426,403.993,69.996,8.725,78.721,135.752,167.834,16.568,27.317,1167.29,54.144,521.966,202.514,2842.559
1976-09-01,120.165,5.815,457.81,70.378,8.828,79.206,133.826,175.937,25.436,29.646,1115.501,46.114,476.511,191.743,2778.502
1976-10-01,103.376,5.729,547.387,102.318,6.148,108.466,169.11,158.405,27.358,27.844,1128.339,42.867,496.428,195.896,2902.739
1976-11-01,75.75,5.174,648.992,121.306,7.359,128.665,193.155,164.431,36.708,27.474,1109.155,38.252,613.58,195.205,3107.876
1976-12-01,42.51,4.619,842.802,144.489,8.521,153.011,220.416,178.479,53.559,28.148,1162.342,44.041,710.318,221.537,3508.77
1977-01-01,33.505,3.993,921.509,154.258,8.847,163.105,219.901,183.495,62.784,26.935,1053.946,49.24,733.052,219.623,3507.984
1977-02-01,35.118,4.659,767.881,130.306,7.279,137.585,197.035,162.736,42.032,21.173,1014.832,41.517,654.64,217.355,3158.978
1977-03-01,54.296,5.866,621.621,83.155,7.762,90.917,149.494,180.464,25.345,35.905,1124.898,50.065,620.797,230.054,3098.805
1977-04-01,66.506,5.563,512.99,62.263,8.169,70.432,129.712,170.9,20.14,28.742,1157.509,43.017,541.996,223.624,2900.699
1977-05-01,100.575,5.81,502.342,60.284,9.143,69.426,128.848,172.087,18.626,32.217,1144.665,46.523,531.899,218.391,2901.985
1977-06-01,134.625,7.527,484.04,64.805,8.506,73.311,132.737,166.019,16.715,31.944,1196.544,43.096,557.839,218.572,2989.659
1977-07-01,124.558,8.188,460.49,60.665,8.709,69.374,123.568,181.074,23.859,29.991,1211.468,64.366,548.107,231.603,3007.273
1977-08-01,142.389,7.072,475.256,67.955,8.633,76.588,129.628,193.124,20.588,33.479,1208.285,50.397,594.159,235.764,3090.14
1977-09-01,124.106,6.714,474.301,70.188,8.955,79.143,128.008,176.324,21.977,28.809,1152.949,53.33,551.955,217.8,2936.273
1977-10-01,117.006,5.391,548.325,88.246,8.909,97.155,156.491,176.637,33.317,29.894,1161.139,50.945,527.605,232.826,3039.576
1977-11-01,76.772,5.326,597.756,97.051,9.453,106.504,172.655,173.917,28.889,28.748,1133.287,50.451,531.61,235.53,3034.94
1977-12-01,46.91,4.22,759.376,125.818,8.621,134.439,198.588,189.707,48.393,25.813,1200.92,45.8,653.609,242.994,3416.33
1978-01-01,30.28,4.452,805.032,134.419,7.705,142.123,212.873,170.731,54.619,25.794,1087.991,50.282,685.578,242.1,3369.733
1978-02-01,30.678,4.483,790.767,120.368,8.05,128.418,183.402,174.082,50.661,26.492,1011.413,41.566,699.485,221.509,3234.538
1978-03-01,51.475,6.32,741.785,91.161,8.606,99.766,157.221,192.658,35.228,29.44,1181.426,48.204,689.879,234.559,3368.195
1978-04-01,70.216,5.563,543.717,57.389,9.185,66.574,122.36,170.046,18.382,32.011,1135.016,35.15,566.352,240.057,2938.869
1978-05-01,105.884,6.542,560.388,60.313,8.851,69.164,127.453,173.04,21.96,33.873,1257.862,50.638,523.581,253.559,3114.781
1978-06-01,140.657,6.522,495.708,58.827,8.671,67.498,120.158,175.828,15.479,35.219,1247.02,44.903,495.126,248.436,3025.056
1978-07-01,143.995,6.87,455.457,57.739,7.82,65.559,122.474,176.318,16.579,31.271,1233.678,44.939,540.179,247.932,3019.691
1978-08-01,165.787,7.946,505.657,61.851,7.774,69.624,118.001,195.844,19.794,34.947,1281.947,51.59,570.79,249.067,3201.369
1978-09-01,135.706,6.694,465.47,71.443,10.784,82.227,142.658,181.248,29.762,31.101,1165.951,46.855,512.221,248.149,2965.814
1978-10-01,143.782,6.658,555.606,91.406,10.297,101.703,166.46,185.572,30.414,33.697,1212.844,48.451,510.781,245.571,3139.837
1978-11-01,89.274,4.649,626.088,89.227,10.124,99.352,172.33,186.345,30.153,34.182,1182.419,51.632,536.558,242.97,3156.6
1978-12-01,51.887,4.755,750.464,107.653,10.136,117.789,202.754,182.095,40.087,31.756,1213.422,47.969,605.495,253.951,3384.635
1979-01-01,39.862,3.816,827.127,143.322,8.621,151.943,245.236,190.941,58.049,32.521,1112.275,43.686,693.745,255.638,3502.897
1979-02-01,36.511,3.897,784.866,127.539,8.882,136.421,216.403,180.719,53.65,28.384,1067.0,40.144,632.881,231.159,3275.613
1979-03-01,54.535,5.75,661.708,101.644,10.769,112.413,189.678,191.653,27.896,37.791,1177.192,45.27,631.309,264.252,3287.034
1979-04-01,69.817,5.245,527.093,81.285,9.963,91.248,163.47,164.992,26.632,35.062,1111.803,37.566,472.902,248.017,2862.597
1979-05-01,108.844,6.143,541.276,68.486,10.665,79.151,159.075,171.903,24.347,38.846,1174.65,39.909,487.771,271.514,3024.277
1979-06-01,134.804,3.761,473.2,70.88,9.657,80.537,145.293,183.989,23.752,33.97,1133.193,52.499,487.117,265.496,2937.072
1979-07-01,138.507,9.899,462.779,72.697,10.807,83.504,152.618,190.314,22.895,32.041,1123.916,44.06,477.711,264.418,2919.158
1979-08-01,155.475,8.062,498.538,83.086,9.231,92.317,164.91,188.895,27.8,35.796,1193.681,61.451,496.893,261.768,3093.268
1979-09-01,131.028,7.072,462.505,83.214,7.774,90.988,165.464,185.126,27.171,29.112,1084.345,42.891,492.046,241.432,2868.191
1979-10-01,130.026,5.805,563.138,108.321,7.843,116.163,188.931,183.391,31.78,35.359,1143.231,47.794,494.95,263.029,3087.436
1979-11-01,91.895,6.295,567.454,110.577,7.632,118.209,204.913,179.907,26.048,32.272,1070.183,40.734,530.943,255.909,3006.554
1979-12-01,61.728,4.568,669.572,118.251,9.12,127.371,217.612,191.804,38.771,26.249,1095.991,45.325,587.13,272.893,3211.645
1980-01-01,37.407,4.23,670.58,137.076,8.59,145.667,248.817,191.852,41.952,33.206,1029.588,45.746,597.825,287.624,3188.828
1980-02-01,38.582,5.406,627.032,108.843,8.744,117.587,202.854,174.511,38.097,30.471,1004.857,37.698,566.081,261.906,2987.494
1980-03-01,45.43,5.053,574.019,94.157,9.116,103.273,191.166,193.745,30.703,30.665,1043.188,39.764,518.087,277.004,2948.824
1980-04-01,56.652,4.735,460.402,57.222,9.342,66.565,144.203,186.363,23.91,31.022,1071.601,45.981,461.032,271.633,2757.535
1980-05-01,87.914,5.805,433.73,72.365,8.702,81.066,163.611,175.127,19.726,27.978,1095.849,45.066,435.551,257.81,2748.166
1980-06-01,110.184,5.962,404.931,62.231,8.199,70.43,148.673,177.896,20.066,28.075,1049.113,34.005,437.701,247.895,2664.502
1980-07-01,122.514,5.962,406.084,59.285,7.923,67.209,133.799,193.019,20.146,25.946,1097.993,46.837,446.452,230.165,2728.917
1980-08-01,121.246,6.33,385.877,67.548,7.287,74.835,141.375,181.083,24.075,26.067,1082.612,38.855,445.566,230.155,2683.241
1980-09-01,117.086,6.123,452.136,74.916,8.1,83.016,164.516,177.372,22.277,29.567,1025.89,46.566,444.843,242.923,2729.299
1980-10-01,107.059,6.234,527.355,100.447,7.697,108.144,187.421,179.16,25.475,33.364,1084.913,41.554,434.023,246.449,2873.005
1980-11-01,68.968,4.72,515.344,86.654,8.142,94.796,179.01,172.274,21.092,28.681,982.343,52.258,462.289,252.29,2739.27
1980-12-01,49.166,3.786,652.79,122.102,8.552,130.654,229.782,188.002,41.17,28.839,1079.949,47.234,522.179,267.555,3110.452
1981-01-01,37.539,3.904,742.006,136.998,8.234,145.232,232.472,185.256,39.675,27.881,1047.27,52.992,564.365,185.01,3118.37
1981-02-01,29.628,3.37,550.206,105.787,7.382,113.17,195.928,159.924,25.243,28.676,926.712,35.148,455.569,175.313,2585.717
1981-03-01,45.561,5.328,524.407,90.832,7.961,98.793,196.137,183.344,19.852,29.709,1026.34,50.804,414.382,179.154,2675.019
1981-04-01,59.97,5.338,442.415,73.783,7.908,81.69,150.844,162.813,16.061,33.132,1040.453,45.888,352.235,191.808,2500.958
1981-05-01,72.704,4.385,435.32,65.92,8.594,74.514,158.813,159.886,15.006,28.452,1077.183,38.472,354.222,241.233,2585.675
1981-06-01,91.642,5.854,430.642,68.917,7.858,76.775,151.812,176.086,14.212,26.018,1107.512,50.895,384.23,193.54,2632.443
1981-07-01,100.925,6.048,429.349,65.68,7.8,73.48,148.223,186.516,15.981,30.891,1111.079,39.828,384.167,199.55,2652.557
1981-08-01,106.534,5.965,431.161,68.656,10.37,79.026,140.432,178.211,16.545,26.08,1080.758,45.503,361.006,193.11,2585.304
1981-09-01,92.437,3.565,439.077,90.09,7.658,97.748,157.371,173.138,15.892,28.149,1049.857,52.528,355.039,186.415,2553.468
1981-10-01,90.247,5.137,506.193,106.906,7.233,114.139,189.054,162.059,23.53,32.071,1071.134,42.562,367.186,174.356,2663.528
1981-11-01,64.319,3.565,503.356,89.663,6.811,96.474,177.574,165.198,25.983,22.387,1004.287,51.984,359.994,158.846,2537.492
1981-12-01,36.281,3.811,580.042,115.33,7.129,122.459,198.829,169.763,34.575,25.937,1087.974,46.808,438.487,170.967,2793.473
1982-01-01,19.798,3.644,629.17,137.99,6.401,144.39,214.102,180.35,36.078,24.207,970.643,55.265,425.812,145.85,2704.918
1982-02-01,25.748,2.687,503.181,98.743,4.629,103.372,169.04,165.184,28.178,25.622,911.306,48.137,412.66,142.132,2433.874
1982-03-01,36.463,3.884,531.758,99.738,6.596,106.335,188.256,170.136,20.641,25.268,1053.013,54.923,370.908,151.676,2606.926
1982-04-01,47.486,3.897,520.394,86.988,6.684,93.672,172.821,168.705,18.507,27.606,1086.968,46.179,362.666,152.131,2607.36
1982-05-01,70.322,3.996,441.395,84.28,7.517,91.796,158.392,175.048,18.232,25.166,1083.723,47.629,304.008,157.144,2485.054
1982-06-01,98.191,5.187,428.411,77.188,6.025,83.212,141.445,166.254,14.057,27.552,1077.168,40.35,283.085,156.679,2438.379
1982-07-01,109.773,4.476,371.553,89.38,6.508,95.888,166.312,173.916,16.926,25.938,1105.766,51.122,302.097,152.466,2480.346
1982-08-01,121.758,5.546,400.48,85.718,6.247,91.965,148.423,170.414,13.76,26.039,1077.045,51.159,298.274,185.045,2497.944
1982-09-01,102.218,4.766,438.023,92.709,6.539,99.247,171.499,173.803,18.338,27.099,1029.213,40.335,277.338,151.556,2434.187
1982-10-01,100.921,3.724,466.128,96.191,5.097,101.288,177.757,166.953,24.833,24.699,1040.656,36.792,290.422,158.071,2490.956
1982-11-01,59.384,2.1,432.477,110.379,5.055,115.433,183.597,177.345,23.784,29.16,1036.07,31.004,300.066,145.936,2420.923
1982-12-01,37.345,3.071,515.617,105.756,6.661,112.417,203.161,183.416,32.946,21.137,1066.415,42.245,311.527,161.747,2578.628
1983-01-01,24.744,0.936,504.979,131.59,5.691,137.281,215.554,166.845,30.637,21.352,985.321,30.696,316.925,140.431,2438.421
1983-02-01,25.351,4.324,453.345,104.448,5.706,110.154,172.487,166.041,24.042,21.934,882.541,38.482,276.4,158.886,2223.831
1983-03-01,40.998,3.115,532.223,85.821,6.5,92.321,152.154,174.587,21.793,29.138,1113.159,33.246,307.696,196.852,2604.959
1983-04-01,51.378,3.97,471.365,75.035,7.371,82.406,134.277,173.496,22.793,25.734,1016.82,34.206,259.161,192.1,2385.301
1983-05-01,84.963,3.635,425.109,65.226,8.318,73.544,138.356,174.998,17.937,29.017,1077.527,39.393,261.612,179.715,2432.262
1983-06-01,112.884,5.232,441.043,64.337,8.387,72.724,124.619,180.757,11.334,27.871,1102.117,37.905,249.528,196.246,2489.536
1983-07-01,118.435,4.849,409.858,68.814,8.126,76.94,149.268,187.082,14.996,27.505,1101.703,57.05,253.203,193.115,2517.064
1983-08-01,134.787,5.011,450.554,70.754,7.356,78.109,147.439,186.472,15.639,28.451,1129.398,48.987,272.787,186.721,2606.248
1983-09-01,118.084,5.01,450.052,90.123,6.803,96.926,172.5,181.292,17.627,30.52,1060.094,45.273,254.78,177.774,2513.007
1983-10-01,94.197,4.696,471.426,96.47,6.715,103.185,165.742,173.964,18.993,31.547,1072.837,45.81,242.181,183.66,2505.054
1983-11-01,69.573,3.659,502.165,98.805,7.394,106.199,179.332,169.787,27.0,26.415,1040.576,49.406,256.804,179.869,2504.586
1983-12-01,28.7,3.234,607.606,143.467,7.087,150.554,231.611,205.596,40.025,24.545,1114.849,42.315,309.388,169.112,2776.983
1984-01-01,27.723,2.173,636.506,138.798,7.701,146.499,235.926,209.329,36.589,25.472,1020.13,51.148,385.677,173.334,2804.008
1984-02-01,30.758,3.269,478.725,95.107,7.601,102.708,191.546,182.246,18.462,31.201,949.276,42.619,301.058,174.936,2404.095
1984-03-01,41.5,2.244,588.578,94.896,7.873,102.769,186.512,191.625,22.224,32.475,1063.059,51.668,315.556,189.155,2684.594
1984-04-01,57.153,3.963,511.379,72.595,7.049,79.644,160.452,195.013,18.937,32.982,1052.091,43.852,261.036,183.766,2520.623
1984-05-01,89.263,5.541,508.074,69.322,7.823,77.146,170.121,199.074,11.042,27.683,1122.051,51.773,241.105,182.623,2608.349
1984-06-01,119.189,4.727,453.203,67.567,7.244,74.811,159.615,185.728,14.514,28.97,1119.953,35.842,253.407,172.198,2547.346
1984-07-01,129.547,3.814,452.15,72.199,9.146,81.346,171.542,206.638,15.622,26.986,1112.238,42.38,232.403,196.465,2589.785
1984-08-01,147.407,5.314,462.051,81.506,8.149,89.655,185.834,216.933,14.154,29.332,1155.061,48.688,245.827,187.24,2697.843
1984-09-01,126.631,3.471,463.866,80.273,7.655,87.928,172.214,203.071,19.604,29.527,1038.277,43.543,220.306,147.865,2468.375
1984-10-01,111.521,3.101,499.316,101.802,6.619,108.421,201.889,212.944,14.621,30.755,1095.843,53.32,207.8,168.035,2599.145
1984-11-01,70.921,3.65,493.955,99.662,8.092,107.754,190.525,194.815,29.337,26.878,1071.606,40.163,255.086,144.892,2521.827
1984-12-01,40.482,2.613,517.292,104.441,8.241,112.682,203.413,216.3,24.084,23.277,1067.432,40.425,231.779,180.008,2547.104
1985-01-01,29.079,3.382,625.716,134.239,8.253,142.492,229.971,215.065,41.984,25.657,1033.785,40.711,288.408,138.634,2672.391
1985-02-01,30.861,2.807,543.172,107.364,7.984,115.348,194.044,185.1,27.764,27.651,968.91,40.579,240.458,158.09,2419.434
1985-03-01,49.349,4.038,558.561,89.922,8.402,98.324,187.553,202.614,12.248,28.332,1085.209,48.57,231.94,148.919,2557.334
1985-04-01,72.696,4.741,488.918,66.465,9.495,75.96,153.42,210.472,12.656,29.551,1096.139,42.06,212.323,178.458,2501.434
1985-05-01,99.699,4.452,470.777,70.152,9.545,79.697,169.222,197.128,11.269,29.822,1149.674,55.232,225.366,179.411,2592.054
1985-06-01,118.804,4.3,453.276,76.217,8.433,84.65,166.936,192.091,13.863,27.519,1102.616,45.683,196.807,181.814,2503.708
1985-07-01,143.178,5.417,439.894,80.116,9.062,89.178,171.609,211.84,9.096,26.032,1141.242,53.999,206.205,175.833,2584.345
1985-08-01,139.895,5.487,476.014,77.108,8.295,85.403,165.489,210.381,15.511,30.073,1179.23,59.49,227.73,184.253,2693.552
1985-09-01,126.566,4.442,449.988,86.953,8.165,95.117,179.288,203.737,12.993,25.13,1044.74,40.644,194.431,156.57,2438.53
1985-10-01,110.782,4.21,523.827,119.678,8.042,127.72,214.871,219.012,17.018,28.971,1123.072,52.352,203.072,150.494,2647.682
1985-11-01,67.8,2.999,480.056,102.889,7.482,110.371,183.712,215.08,17.416,22.742,1066.908,53.292,243.219,145.939,2499.163
1985-12-01,40.774,4.048,587.568,124.856,8.065,132.921,235.879,234.369,43.866,20.545,1106.1,48.932,289.03,146.564,2757.676
1986-01-01,40.165,3.16,601.277,117.694,9.616,127.31,221.434,224.781,29.944,13.946,1058.792,52.78,274.241,159.973,2680.492
1986-02-01,27.463,2.968,557.174,93.687,8.136,101.824,187.115,201.009,22.248,23.995,951.475,51.735,260.102,157.657,2442.941
1986-03-01,44.428,4.452,572.106,79.915,8.012,87.927,184.62,208.821,21.898,30.988,1132.543,55.038,279.6,192.608,2727.101
1986-04-01,81.871,5.013,507.47,66.718,8.1,74.818,148.026,212.219,9.128,28.856,1119.613,35.619,264.491,182.453,2594.758
1986-05-01,106.101,5.477,498.838,61.977,9.497,71.474,146.211,217.279,11.883,31.752,1157.225,50.605,262.099,208.631,2696.101
1986-06-01,129.029,5.371,444.526,52.121,8.914,61.035,135.853,222.813,5.187,30.13,1136.085,60.846,259.648,195.288,2624.776
1986-07-01,140.934,5.573,468.122,59.386,9.679,69.065,154.242,230.64,10.867,26.756,1210.822,38.909,293.932,170.1,2750.898
1986-08-01,143.093,5.997,473.26,69.141,10.374,79.516,156.76,235.743,17.36,26.603,1210.708,50.377,289.469,196.039,2805.41
1986-09-01,139.52,9.42,443.892,88.601,9.958,98.56,171.689,222.808,9.617,29.21,1081.768,58.259,244.424,176.31,2586.916
1986-10-01,123.167,4.377,525.83,117.463,9.659,127.122,211.189,221.618,17.591,28.985,1180.542,41.765,245.355,170.746,2771.165
1986-11-01,64.399,3.478,502.749,115.976,9.82,125.797,216.953,232.732,20.015,23.677,1084.044,43.998,262.317,158.378,2612.738
1986-12-01,45.563,3.64,601.047,129.547,10.333,139.881,224.148,251.889,27.599,19.974,1163.123,50.096,319.209,151.334,2857.621
1987-01-01,37.993,3.049,597.749,138.797,10.379,149.176,238.704,237.647,27.525,29.271,1064.152,67.764,293.141,181.389,2778.384
1987-02-01,32.473,3.059,545.634,107.297,8.661,115.958,197.016,224.687,23.544,28.58,999.571,45.413,266.698,185.211,2551.887
1987-03-01,50.916,4.023,562.635,95.066,9.268,104.334,194.173,237.927,18.393,32.596,1134.073,50.52,240.505,174.226,2699.987
1987-04-01,77.514,4.089,522.712,87.981,9.638,97.619,176.003,226.89,7.363,32.822,1152.617,50.226,222.977,201.488,2674.699
1987-05-01,110.149,4.715,484.63,71.769,9.664,81.433,158.529,227.871,8.46,28.936,1214.877,47.037,200.538,201.525,2687.267
1987-06-01,133.41,4.422,487.497,70.929,9.413,80.343,167.242,229.2,10.23,33.536,1188.146,52.953,227.737,202.845,2737.218
1987-07-01,153.632,4.543,489.958,90.017,10.574,100.591,188.235,242.107,8.989,30.996,1234.549,59.041,260.978,201.485,2874.513
1987-08-01,145.93,4.725,461.071,80.681,9.817,90.498,170.833,246.843,11.398,28.675,1194.989,63.172,229.266,189.4,2746.301
1987-09-01,140.472,3.746,495.88,102.515,9.746,112.261,193.157,229.344,12.3,28.539,1135.47,46.74,244.525,174.039,2704.211
1987-10-01,116.661,3.922,569.049,111.452,10.138,121.59,213.627,255.861,21.936,28.237,1189.625,58.854,208.294,161.551,2827.616
1987-11-01,83.599,2.781,512.4,101.639,10.256,111.895,207.529,229.032,18.657,23.71,1126.978,57.243,227.241,141.727,2630.898
1987-12-01,47.262,2.564,599.14,119.311,10.379,129.69,233.908,255.41,26.893,30.081,1180.809,57.921,279.575,191.813,2905.377
1988-01-01,19.871,3.635,642.509,144.789,10.651,155.44,257.466,272.195,31.08,24.783,1089.881,60.424,323.813,169.927,2895.584
1988-02-01,39.936,3.211,600.867,118.852,9.833,128.685,219.286,246.7,23.186,29.951,1072.317,54.86,309.606,176.037,2775.957
1988-03-01,53.945,4.048,638.971,103.394,10.226,113.62,202.206,242.414,17.747,32.052,1192.468,62.593,287.736,214.855,2949.037
1988-04-01,71.864,3.71,500.489,63.306,10.314,73.62,153.934,234.47,11.556,27.976,1170.895,56.165,248.636,210.287,2689.981
1988-05-01,113.123,5.23,504.783,67.806,11.021,78.827,161.558,238.431,11.986,32.823,1189.227,62.318,182.733,213.959,2716.171
1988-06-01,144.342,4.902,498.784,67.462,10.195,77.657,154.337,239.689,7.929,27.863,1231.905,42.171,204.338,218.197,2774.459
1988-07-01,140.423,5.204,476.721,77.485,11.263,88.748,169.848,244.738,9.924,27.775,1218.371,49.522,237.157,224.772,2804.455
1988-08-01,165.712,4.447,518.728,83.17,11.681,94.851,179.369,251.285,10.015,31.012,1230.502,65.81,257.176,231.046,2945.102
1988-09-01,141.194,4.271,492.966,98.467,11.099,109.566,200.175,240.064,13.828,29.532,1166.767,55.48,231.948,189.709,2765.934
1988-10-01,119.403,3.958,581.144,105.204,11.529,116.733,215.929,260.028,15.362,28.698,1184.035,52.816,261.751,219.683,2942.807
1988-11-01,80.255,3.16,556.22,106.566,10.821,117.387,215.019,242.727,19.881,29.143,1162.779,59.763,283.704,197.57,2850.221
1988-12-01,46.255,3.216,642.936,130.638,11.311,141.95,243.756,269.023,27.087,21.677,1195.919,65.218,341.776,207.056,3063.919
1989-01-01,29.121,3.589,596.507,133.375,10.508,143.883,244.801,263.36,24.453,26.82,1098.35,72.123,316.319,197.403,2872.847
1989-02-01,37.034,2.312,559.004,127.295,9.975,137.269,220.314,243.055,20.299,28.212,1047.08,48.406,302.556,189.012,2697.285
1989-03-01,46.525,3.973,619.01,113.164,14.972,128.135,218.391,259.537,14.759,35.291,1208.466,49.683,302.21,245.418,3003.263
1989-04-01,71.577,4.594,519.834,80.335,12.253,92.587,179.5,227.841,11.101,29.187,1127.883,48.456,264.246,209.665,2693.884
