Month,Asphalt and Road Oil Product Supplied,Aviation Gasoline Product Supplied,Distillate Fuel Oil Product Supplied,Propane Product Supplied,Propylene Product Supplied,Propane/Propylene Product Supplied,Total Hydrocarbon Gas Liquids Product Supplied,Jet Fuel Product Supplied,Kerosene Product Supplied,Lubricants Product Supplied,Motor Gasoline Product Supplied,Petroleum Coke Product Supplied,Residual Fuel Oil Product Supplied,Other Products Supplied,Total Petroleum Products Supplied
2003-09-01,691.033,25.633,3871.206,959.3,227.167,1186.467,2204.467,1580.698,40.667,140.967,8925.833,467.367,659.657,1325.006,19932.533
2003-10-01,638.161,13.387,3944.666,961.387,223.645,1185.032,2164.032,1580.44,42.226,156.742,9107.613,486.774,715.655,1332.465,20182.161
2003-11-01,453.733,17.8,3823.719,1123.833,235.7,1359.533,2268.467,1631.071,57.2,107.333,8945.533,482.1,703.24,1382.47,19872.667
2003-12-01,302.226,12.871,4037.39,1440.419,240.387,1680.806,2662.0,1663.526,116.258,136.613,9010.935,510.548,792.15,1434.611,20679.129
2004-01-01,265.129,13.452,4333.613,1546.032,241.29,1787.323,2694.968,1505.387,142.806,127.516,8705.0,507.032,979.774,1204.516,20479.194
2004-02-01,291.621,17.862,4232.069,1390.138,234.552,1624.69,2667.862,1672.0,96.517,111.897,8837.517,386.517,988.0,1570.586,20872.448
2004-03-01,396.129,14.387,4152.323,996.323,248.419,1244.742,2188.355,1560.258,71.065,154.29,9024.032,476.258,881.871,1533.71,20452.677
2004-04-01,527.733,20.1,4144.867,881.067,233.233,1114.3,2154.9,1571.267,64.8,162.433,9125.9,459.933,828.767,1484.133,20544.833
2004-05-01,557.645,14.194,3839.677,714,251.548,965.548,1986.355,1595.839,29.258,136.839,9179.419,641.323,776.774,1555.903,20313.226
2004-06-01,693.767,16.7,3888.133,749.267,258.333,1007.6,2063.3,1669.0,50.967,171.833,9321.8,541.233,823.867,1539.233,20779.833
2004-07-01,737.355,21.323,3826.935,841.452,255.355,1096.806,2023.548,1657.806,33.194,151.161,9357.452,483.452,901.355,1686.839,20880.419
2004-08-01,788.226,19.258,3887.387,828.355,264.419,1092.774,2109.194,1730.258,42.032,128.839,9326.613,555.806,778.065,1662.194,21027.871
2004-09-01,721.2,20.9,4064.933,799.233,245.3,1044.533,2105.967,1611.2,36.467,137.033,9015.467,562.267,783.833,1469.333,20528.6
2004-10-01,609.194,18.968,4104.129,985.161,258,1243.161,2336.387,1641.097,43.097,146.194,9096.839,498.097,858.323,1508.548,20860.871
2004-11-01,485.567,12.067,4058.3,1133.933,287.9,1421.833,2334.433,1704.4,53.633,128.7,9055.133,596.6,860.9,1515.633,20805.367
2004-12-01,361.677,13.839,4175.516,1395.032,278.387,1673.419,2516.323,1644.935,108.387,135.355,9205.548,575.839,917.71,1573.871,21229.0
2005-01-01,330.181,28.742,4222.697,1511.797,248.839,1760.636,2687.06,1536.297,133.423,132.687,8812.578,491.921,1010.166,1308.558,20694.311
2005-02-01,302.944,17.857,4201.973,1395.213,268.929,1664.142,2603.132,1742.712,70.546,135.442,8861.424,496.252,925.345,1472.821,20830.446
2005-03-01,385.69,16.548,4349.17,1135.146,249.355,1384.501,2371.953,1726.127,98.973,144.95,8993.591,500.36,768.323,1653.156,21008.842
2005-04-01,450.785,17.167,4101.468,720.137,261.033,981.171,1916.608,1613.826,45.29,136.964,9127.576,551.944,800.425,1374.657,20136.71
2005-05-01,571.367,17.097,4037.056,730.588,261.871,992.459,1906.185,1674.058,75.667,155.694,9278.326,583.007,733.279,1574.443,20606.179
2005-06-01,829.025,20.2,4038.255,646.129,245.4,891.529,1937.828,1688.608,53.836,155.567,9372.609,523.797,829.05,1749.592,21198.368
2005-07-01,680.066,21.29,3854.087,708.575,244.548,953.123,2000.452,1725.034,46.57,144.547,9533.795,568.528,902.661,1461.82,20938.851
2005-08-01,774.058,23.226,4019.96,824.825,238.839,1063.664,2242.731,1743.312,28.188,151.233,9537.12,508.056,1050.998,1587.179,21666.06
2005-09-01,671.181,23.067,4115.502,802.658,200.733,1003.391,1748.655,1670.435,55.638,131.314,8915.147,487.891,1025.388,1297.356,20141.573
2005-10-01,630.202,15.323,4079.255,933.556,205.323,1138.879,1792.255,1654.596,69.021,161.593,9036.168,427.139,990.493,1396.782,20252.828
2005-11-01,599.26,14.367,4060.814,980.721,230.667,1211.387,2027.096,1618.97,75.651,117.437,9115.061,518.198,977.355,1499.142,20623.35
2005-12-01,319.177,15.258,4338.988,1454.566,267.161,1721.727,2532.102,1756.073,83.399,119.953,9295.512,524.288,1025.212,1485.433,21495.396
2006-01-01,295.051,8.548,4159.243,1214.608,249.903,1464.511,2185.367,1604.825,75.826,118.526,8839.372,490.17,933.819,1725.549,20436.296
2006-02-01,329.522,16.107,4307.927,1292.26,247.5,1539.76,2439.788,1582.378,118.306,198.567,8911.319,406.659,816.306,1450.097,20576.975
2006-03-01,412.505,21.677,4394.588,1067.985,231.161,1299.147,2256.404,1560.132,98.565,138.77,9054.479,520.143,786.491,1364.603,20608.357
2006-04-01,513.285,21.833,4065.002,774.889,275.4,1050.289,1970.745,1654.164,83.267,150.821,9153.972,442.471,682.622,1463.072,20201.254
2006-05-01,633.452,21.645,4072.286,700.287,293,993.287,1948.835,1633.184,47.691,124.455,9307.567,488.992,586.713,1592.188,20457.008
2006-06-01,714.779,17.667,4019.258,713.158,294.333,1007.491,2038.735,1704.156,28.267,148.495,9478.345,547.916,617.531,1666.576,20981.725
2006-07-01,661.695,20.097,3949.526,679.3,290.742,970.042,2043.638,1699.568,38.06,134.133,9607.168,491.774,667.293,1427.298,20740.25
2006-08-01,742.756,27.645,4162.358,870.906,248.419,1119.325,2097.95,1695.532,29.248,136.652,9563.734,535.04,768.444,1674.454,21433.814
2006-09-01,666.73,18.3,4141.313,827.226,267.133,1094.359,1951.867,1608.145,26.913,118.939,9235.74,624.452,537.729,1628.692,20558.82
2006-10-01,591.717,18.516,4315.193,953.477,262.161,1215.638,2149.997,1605.2,30.105,163.804,9266.603,514.296,612.288,1501.215,20768.935
2006-11-01,478.22,12.9,4179.858,1095.909,265.833,1361.743,2263.709,1613.222,24.859,121.82,9244.358,563.386,524.74,1641.642,20668.715
2006-12-01,199.34,12.645,4267.637,1197.38,285.355,1482.734,2297.992,1631.028,47.684,95.846,9338.011,632.979,731.834,1540.243,20795.239
2007-01-01,352.923,16.419,4256.23,1421.779,272.71,1694.489,2559.039,1616.16,51.8,151.374,8885.507,435.251,759.132,1483.253,20567.088
2007-02-01,289.034,13.286,4582.139,1574.212,224.143,1798.355,2710.385,1633.706,47.512,127.567,9006.413,430.249,945.929,1522.761,21308.98
2007-03-01,369.956,13.742,4333.745,1053.156,251.677,1304.834,2195.243,1550.993,34.909,151.59,9177.613,560.848,722.806,1424.373,20535.818
2007-04-01,455.468,20.067,4214.028,827.614,242.733,1070.347,2120.386,1646.55,26.816,144.258,9215.431,436.583,682.269,1574.114,20535.969
2007-05-01,506.659,17.355,4067.97,719.404,258.581,977.985,1923.043,1618.075,13.781,157.463,9434.306,551.195,690.459,1640.188,20620.495
2007-06-01,637.208,22.167,4114.299,707.547,250.4,957.947,2033.7,1662.715,14.734,134.189,9491.351,480.472,732.993,1399.245,20723.073
2007-07-01,651.068,17.29,4026.162,721.984,246.774,968.758,2010.68,1664.456,6.527,147.37,9639.594,420.268,668.78,1494.727,20746.924
2007-08-01,646.691,21.323,4145.662,768.17,249.677,1017.847,1972.948,1703.435,28.19,139.171,9581.958,538.95,760.603,1486.542,21025.475
2007-09-01,605.72,16.567,4160.61,909.499,253,1162.499,2111.151,1532.875,31.522,127.37,9254.238,546.095,673.749,1354.691,20414.587
2007-10-01,595.421,21.194,4212.926,915.591,241.065,1156.655,2073.091,1636.717,27.639,150.427,9236.077,437.053,625.891,1459.984,20476.421
2007-11-01,457.928,15.367,4074.347,979.659,262.933,1242.592,2197.461,1599.635,45.556,138.001,9229.184,463.56,768.24,1545.396,20534.674
2007-12-01,348.345,10.774,4193.082,1242.325,261.968,1504.293,2429.217,1602.867,57.858,128.039,9250.865,572.936,664.5,1460.825,20719.31
2008-01-01,354.298,13.065,4192.183,1366.151,264.323,1630.473,2515.457,1580.596,13.618,137.238,8809.865,500.612,682.529,1447.519,20246.98
2008-02-01,300.682,12.448,4281.313,1264.441,250.034,1514.476,2466.1,1552.863,29.257,131.09,8866.223,425.307,539.456,1424.086,20028.827
2008-03-01,295.1,15.516,4160.867,1066.528,234.29,1300.818,2261.312,1552.001,25.359,143.55,9066.24,473.419,588.515,1249.036,19830.916
2008-04-01,359.957,17.067,4105.596,768.701,232.733,1001.435,1884.359,1622.064,0.831,145.434,9112.25,481.612,707.098,1378.715,19814.981
2008-05-01,460.519,19.065,3930.772,686.68,232.613,919.292,1963.408,1589.742,6.553,142.882,9251.098,456.383,673.405,1303.7,19797.525
2008-06-01,570.238,16.4,3762.709,761.544,236.4,997.944,1998.636,1623.278,5.04,137.695,9109.7,450.706,683.309,1320.35,19678.063
2008-07-01,556.241,15.806,3688.127,778.246,238.935,1017.182,2003.382,1574.499,-0.896,138.964,9149.779,538.33,683.633,1208.711,19556.578
2008-08-01,516.945,17.839,3659.054,761.322,238.516,999.838,2041.729,1639.091,2.667,157.024,9134.23,470.842,510.99,1121.88,19272.29
2008-09-01,531.298,15.767,3739.906,682.021,174.667,856.688,1452.589,1477.83,12.007,96.946,8497.212,352.505,519.624,1143.163,17838.845
2008-10-01,465.057,11.968,4181.818,865.297,241.129,1106.426,1979.448,1417.088,9.807,145.751,9024.236,466.337,596.826,1399.958,19698.292
2008-11-01,314.107,14.9,3871.561,952.691,214.567,1167.257,1999.237,1439.806,20.069,90.902,8903.827,438.27,520.922,1438.826,19052.428
2008-12-01,271.497,13.774,3783.063,1137.538,205.194,1342.731,1967.006,1394.997,46.795,103.738,8927.366,502.813,752.881,1378.307,19142.237
2009-01-01,195.238,13.419,4078.579,1224.936,219.032,1443.968,2089.607,1312.423,43.707,120.231,8622.946,425.894,760.378,1377.394,19039.816
2009-02-01,276.802,10.286,3863.614,1105.298,236.036,1341.333,2207.229,1356.252,40.234,95.765,8836.492,425.29,447.773,1262.075,18821.811
2009-03-01,300.386,13.968,3743.575,919.989,260.71,1180.699,2109.175,1405.973,16.218,112.221,8902.731,420.101,591.034,1103.518,18718.9
2009-04-01,298.656,15.4,3454.956,721.645,259.7,981.345,1968.599,1432.271,14.216,124.778,9029.094,498.175,676.775,1159.469,18672.389
2009-05-01,371.166,12.645,3436.272,532.928,285.29,818.218,1817.111,1329.125,14.172,101.143,9083.957,501.399,433.498,1110.536,18211.024
2009-06-01,511.957,17.667,3513.021,573.687,275.267,848.954,1810.994,1424.526,11.215,124.384,9179.841,535.518,565.636,1132.863,18827.623
2009-07-01,495.456,18.677,3394.635,677.365,277.516,954.881,1878.478,1506.288,1.357,121.877,9260.432,369.123,318.567,1261.314,18626.206
2009-08-01,541.577,15.484,3426.203,729.829,281.968,1011.797,2057.996,1448.826,5.925,137.706,9294.804,406.943,472.162,1141.804,18949.429
2009-09-01,461.017,18.533,3560.347,721.69,286.9,1008.59,2037.285,1414.38,-4.459,123.968,8910.596,469.938,339.785,1263.034,18594.425
2009-10-01,377.014,11.323,3654.051,955.916,263.323,1219.238,2309.287,1362.301,21.324,122.866,8986.352,329.278,494.69,1134.362,18802.848
2009-11-01,287.492,9.8,3595.839,1249.943,273.267,1523.21,2637.2,1352.226,21.518,117.056,8905.628,356.302,444.659,1025.269,18752.988
2009-12-01,204.436,15.484,3861.472,1313.085,283.935,1597.02,2606.372,1371.748,26.449,114.453,8931.151,385.338,581.758,1137.874,19236.535
2010-01-01,203.021,9.71,3700.508,1341.28,301.806,1643.086,2747.248,1343.617,14.716,116.4,8519.543,267.993,614.812,1111.865,18649.432
2010-02-01,248.99,10.214,3854.479,1201.911,312.607,1514.519,2588.386,1342.848,34.406,136.78,8579.372,333.972,515.114,1186.623,18831.184
2010-03-01,263.719,14.0,3834.563,878.712,310.871,1189.583,2286.2,1442.9,11.419,137.794,8792.837,425.217,531.029,1340.562,19080.238
2010-04-01,330.694,17.3,3758.603,628.13,309.667,937.796,1933.054,1409.584,6.644,131.882,9107.812,384.85,589.845,1396.043,19066.312
2010-05-01,377.892,14.968,3638.606,604.925,289.806,894.731,1955.735,1445.845,10.729,128.084,9162.493,338.824,518.982,1282.316,18874.474
2010-06-01,516.806,17.933,3742.668,600.407,310.4,910.807,2046.893,1543.274,15.503,154.885,9310.98,411.101,499.992,1301.748,19561.783
2010-07-01,469.536,19.516,3544.048,590.38,307.903,898.283,2058.272,1493.668,18.984,141.093,9300.885,384.547,595.366,1265.017,19290.931
2010-08-01,536.642,14.065,3829.53,697.473,265.613,963.086,2151.025,1485.878,9.379,129.265,9255.414,433.636,476.399,1341.947,19663.179
2010-09-01,462.884,20.4,3886.172,738.792,306.867,1045.659,2208.829,1456.736,7.992,136.173,9112.282,433.139,512.799,1227.144,19464.55
2010-10-01,434.338,15.065,3772.922,785.667,310.258,1095.925,2187.263,1429.573,14.71,127.387,9015.622,334.746,488.71,1107.441,18927.776
2010-11-01,294.709,11.067,3873.319,856.269,313.167,1169.436,2266.812,1396.449,46.036,124.53,8815.931,389.473,551.536,1195.578,18965.439
2010-12-01,203.537,11.742,4175.512,1310.601,327.516,1638.117,2734.783,1383.386,49.919,112.525,8910.824,370.874,525.119,1254.63,19732.851
2011-01-01,221.101,11.387,3958.022,1353.038,338.387,1691.425,2605.872,1346.459,18.687,123.849,8370.154,360.825,581.944,1335.548,18933.847
2011-02-01,248.446,13.857,3913.478,1155.103,291.464,1446.567,2550.337,1352.379,49.601,120.652,8604.039,293.043,566.187,1105.468,18817.487
2011-03-01,281.64,17.677,4045.11,884.873,299.935,1184.809,2295.72,1384.586,26.432,149.609,8798.64,347.51,462.079,1380.215,19189.218
2011-04-01,310.685,10.367,3754.51,632.613,318.1,950.713,2022.768,1457.129,8.461,136.286,8796.261,355.464,477.076,1252.499,18581.506
2011-05-01,357.109,18.129,3699.38,662.799,301.323,964.122,2033.912,1423.715,0.219,121.722,8817.262,414.338,467.618,1075.456,18428.859
2011-06-01,454.004,16.833,3947.441,582.138,319.633,901.772,1996.429,1540.084,4.354,125.097,9067.044,378.96,479.186,1177.703,19187.136
2011-07-01,464.886,18.516,3563.685,610.825,308.323,919.147,1976.197,1473.201,8.953,118.527,9031.229,367.669,328.629,1358.802,18710.295
2011-08-01,544.712,18.355,4008.924,692.918,297.871,990.789,2098.864,1554.368,5.414,136.938,8925.296,461.052,347.469,1261.602,19362.994
2011-09-01,461.756,12.667,3936.04,706.16,321.833,1027.994,2110.894,1416.206,7.666,124.898,8743.888,348.942,490.738,1232.888,18886.581
2011-10-01,422.931,15.935,4003.396,859.614,309.161,1168.775,2258.202,1383.773,2.03,102.48,8648.584,394.612,404.779,1180.127,18816.849
2011-11-01,296.982,11.767,4109.417,968.713,304.467,1273.18,2456.204,1416.455,5.811,124.086,8537.128,376.524,418.692,1305.688,19058.754
2011-12-01,186.971,10.419,3853.159,1121.298,308.903,1430.201,2613.391,1352.844,12.146,110.734,8683.383,229.456,519.376,1197.365,18769.243
2012-01-01,201.059,12.29,3860.949,1125.105,301.839,1426.943,2589.615,1308.005,5.531,121.366,8190.409,402.685,452.035,1154.644,18298.587
2012-02-01,220.437,10.966,3922.876,1044.176,307.414,1351.59,2444.791,1350.807,27.019,138.793,8597.774,304.494,392.989,1211.141,18622.085
2012-03-01,234.04,14.032,3714.828,797.794,316.484,1114.278,2200.762,1381.182,6.843,110.293,8582.069,317.087,412.122,1156.324,18129.582
2012-04-01,326.531,14.133,3718.94,641.094,345.133,986.227,2099.05,1350.327,1.971,124.935,8740.52,344.75,423.183,1018.285,18162.625
2012-05-01,382.743,16.774,3756.289,675.982,358.839,1034.821,2140.838,1408.594,8.0,121.892,8979.199,385.101,317.097,1058.061,18574.59
2012-06-01,455.138,13.1,3732.477,706.474,347.667,1054.141,2069.884,1546.258,1.903,107.54,8995.538,384.902,364.376,1202.125,18873.241
2012-07-01,463.71,20.065,3556.59,715.89,295.29,1011.181,2154.181,1468.319,0.134,107.091,8810.29,344.562,458.069,1157.181,18540.192
2012-08-01,496.93,13.355,3742.965,773.506,269.226,1042.731,2195.513,1470.285,0.323,109.706,9153.831,410.786,401.014,1144.961,19139.668
2012-09-01,444.748,14.567,3674.274,814.797,265.867,1080.664,2153.1,1377.761,4.387,106.108,8560.847,373.817,376.07,995.211,18080.89
2012-10-01,373.941,14.29,3852.384,924.233,308.323,1232.555,2435.217,1352.928,2.944,112.27,8700.738,309.079,310.937,1243.22,18707.948
2012-11-01,281.554,10.233,3847.564,1006.318,266.2,1272.518,2431.533,1381.087,3.18,121.105,8482.59,377.555,323.377,1268.655,18528.432
2012-12-01,200.668,9.065,3528.81,1125.829,314.613,1440.442,2599.229,1381.022,2.166,92.156,8388.858,365.763,195.752,1366.754,18130.242
2013-01-01,223.622,10.968,4061.809,1365.812,315.613,1681.425,2775.717,1310.953,10.871,127.179,8331.1,404.11,340.678,1138.776,18735.783
2013-02-01,214.564,8.107,3984.4,1297.863,306.571,1604.435,2767.27,1343.706,2.278,127.333,8395.373,281.47,297.264,1232.084,18653.847
2013-03-01,235.579,11.516,3769.12,1101.31,305.323,1406.633,2576.802,1393.257,15.042,126.718,8640.55,291.765,440.179,1046.886,18547.413
2013-04-01,289.886,11.733,3854.35,881.419,307.967,1189.386,2339.668,1443.784,4.769,112.706,8855.377,267.326,271.959,1142.707,18594.266
2013-05-01,308.021,14.935,3748.986,627.996,311.323,939.319,2112.444,1459.169,1.184,128.389,9033.426,396.898,243.582,1285.842,18732.876
2013-06-01,406.073,14.933,3662.851,663.876,299.3,963.176,2174.597,1453.843,0.778,141.08,9077.528,403.052,286.57,1194.653,18815.959
2013-07-01,452.733,16.129,3621.008,763.285,304.387,1067.672,2244.001,1546.164,0.974,122.024,9146.135,373.869,363.239,1373.652,19259.928
2013-08-01,464.176,13.71,3693.237,735.498,307.742,1043.24,2238.31,1524.084,0.802,120.462,9124.232,401.36,409.113,1150.314,19139.801
2013-09-01,460.761,10.567,3724.622,822.756,299.1,1121.856,2462.168,1416.597,3.937,119.296,8946.453,402.481,370.346,1364.351,19281.579
2013-10-01,377.325,11.226,4038.757,1033.301,306.161,1339.463,2610.598,1455.153,1.413,115.993,8943.887,315.29,267.433,1185.695,19322.771
2013-11-01,261.799,14.467,3893.234,1108.672,289.533,1398.206,2796.676,1429.056,0.298,99.637,8922.807,393.388,361.11,1315.556,19488.027
2013-12-01,179.89,7.032,3886.755,1240.339,320.29,1560.629,2930.163,1428.418,19.381,114.576,8669.506,308.248,169.641,1292.214,19005.824
2014-01-01,194.643,9.613,4339.989,1393.479,317.452,1710.93,2986.4,1364.393,18.431,104.747,8273.44,438.779,324.5,1047.628,19102.562
2014-02-01,208.099,6.607,4160.264,1142.293,291.321,1433.615,2669.183,1380.496,4.969,103.485,8646.721,300.387,237.971,1186.42,18904.603
2014-03-01,215.136,11.871,4066.173,944.1,292.645,1236.745,2416.246,1433.138,2.352,145.039,8696.666,178.107,180.269,1107.045,18452.042
2014-04-01,277.623,11.567,3989.828,714.772,290.567,1005.339,2199.31,1455.387,1.938,131.377,8955.134,324.208,279.105,1208.925,18834.401
2014-05-01,346.307,13.161,3951.613,500.141,297.452,797.592,1982.47,1400.277,1.951,129.476,9022.793,367.917,225.513,1159.679,18601.157
2014-06-01,402.063,11.0,3901.553,645.504,303.967,949.471,2171.785,1543.511,1.59,117.354,9039.37,351.573,254.381,1083.983,18878.161
2014-07-01,466.442,17.452,3866.466,625.566,300.452,926.018,2113.971,1558.787,11.763,137.632,9248.673,413.433,253.133,1159.32,19247.071
2014-08-01,458.445,13.71,3874.753,714.328,289.677,1004.005,2352.557,1522.256,1.43,128.125,9311.066,346.081,217.8,1145.576,19371.8
2014-09-01,447.376,11.6,3933.402,803.155,236.967,1040.122,2375.165,1481.791,18.392,144.21,8821.612,412.553,278.128,1279.432,19203.66
2014-10-01,391.547,11.323,4266.302,844.458,281.258,1125.716,2499.649,1479.449,16.073,126.549,9147.897,362.302,245.971,1153.565,19700.626
2014-11-01,263.798,10.567,3917.197,1049.129,318.133,1367.263,2751.345,1476.164,6.289,137.303,8921.166,399.858,339.143,1170.882,19393.712
2014-12-01,246.585,12.258,4178.209,1076.622,348.935,1425.558,2808.868,1537.319,22.133,111.193,8940.774,265.137,252.468,1118.931,19493.875
2015-01-01,200.056,7.968,4185.733,1281.079,309.968,1591.047,2932.609,1375.227,2.515,152.977,8639.101,403.703,294.03,1078.938,19272.857
2015-02-01,214.651,8.393,4559.24,1304.527,276.571,1581.098,2901.207,1445.286,8.897,122.598,8828.56,217.026,194.741,1173.285,19673.884
2015-03-01,222.121,8.806,4078.146,976.798,259.903,1236.701,2556.877,1548.158,11.233,152.145,9056.535,376.842,263.196,1074.819,19348.878
2015-04-01,303.245,14.233,4027.407,672.748,302.967,975.715,2375.995,1526.763,0.667,148.328,9189.463,377.283,171.902,1125.62,19260.905
2015-05-01,342.627,13.355,3777.54,598.985,297,895.985,2328.351,1519.275,20.357,158.97,9262.456,383.26,234.693,1281.395,19322.278
2015-06-01,471.79,12.4,3896.838,744.055,302.167,1046.222,2423.26,1654.075,0.41,131.544,9417.066,407.211,200.31,1231.421,19846.323
2015-07-01,480.155,17.774,3901.185,693.17,321.484,1014.654,2452.473,1650.442,0.859,156.338,9470.297,399.299,325.326,1264.618,20118.767
2015-08-01,510.449,10.903,3914.669,719.896,309.935,1029.832,2441.768,1601.413,1.518,121.383,9460.096,411.557,297.885,1155.759,19927.399
2015-09-01,469.045,11.0,4062.98,678.411,295.033,973.444,2286.212,1533.99,0.617,127.316,9288.613,282.606,267.221,1106.238,19435.837
2015-10-01,399.846,13.903,4014.141,796.193,266.839,1063.032,2519.275,1613.93,2.906,145.128,9244.67,328.84,236.144,950.896,19469.679
2015-11-01,286.707,9.3,3740.24,858.302,289.033,1147.336,2563.094,1523.745,1.275,104.044,9111.637,305.978,300.467,1158.951,19105.439
2015-12-01,212.221,9.387,3831.131,1079.222,311.129,1390.351,2832.399,1578.114,24.891,129.511,9147.578,282.927,316.602,1230.918,19595.679
2016-01-01,194.702,7.387,3850.256,1245.119,329.29,1574.409,2958.232,1449.282,1.95,135.677,8653.286,379.845,306.3,1126.045,19062.961
2016-02-01,230.378,10.759,3996.097,1226.007,311.241,1537.248,2792.775,1534.38,2.249,147.72,9221.286,360.7,183.092,1361.822,19841.258
2016-03-01,253.905,9.613,3946.99,906.512,311.742,1218.253,2638.13,1546.602,10.379,142.616,9373.15,363.906,361.22,1106.63,19753.14
2016-04-01,300.762,14.3,3798.877,658.916,297.9,956.816,2408.583,1566.151,3.388,130.995,9175.543,293.308,448.865,1205.489,19346.261
2016-05-01,393.676,11.226,3731.982,666.352,298,964.352,2381.279,1577.881,7.884,132.124,9416.888,275.587,323.304,1074.615,19326.446
2016-06-01,482.274,12.1,3852.73,528.263,288.3,816.563,2255.622,1722.66,10.212,145.77,9607.929,246.295,337.859,1158.953,19832.405
2016-07-01,472.303,11.968,3597.38,639.945,290.419,930.365,2399.291,1720.015,10.663,114.576,9577.595,322.372,424.122,1103.406,19753.69
2016-08-01,523.558,14.032,3880.356,645.516,291.774,937.29,2294.957,1721.72,0.717,123.79,9687.106,437.073,317.69,1260.589,20261.59
2016-09-01,438.85,10.8,3912.025,749.177,298.267,1047.443,2447.112,1635.238,13.788,125.193,9483.732,284.691,252.762,1170.569,19774.759
2016-10-01,417.186,9.742,3986.317,794.73,276.839,1071.569,2590.724,1609.551,18.996,131.49,9093.32,311.203,340.437,1175.171,19684.138
2016-11-01,309.735,11.5,3938.39,860.55,308.7,1169.25,2546.681,1632.377,1.991,120.944,9233.229,485.219,305.301,1100.599,19685.966
2016-12-01,195.212,9.613,4043.06,1083.521,315,1398.521,2776.478,1652.93,21.244,115.271,9283.199,381.446,305.803,1201.412,19985.668
2017-01-01,183.325,9.355,3735.58,1319.591,299.903,1619.494,3015.223,1588.342,23.82,135.775,8506.695,419.038,539.881,1132.52,19289.554
2017-02-01,241.918,9.25,3934.818,935.263,326.607,1261.87,2611.303,1517.078,8.626,127.752,9007.759,228.963,279.304,1179.527,19146.298
2017-03-01,259.662,10.161,4126.638,892.451,310.194,1202.645,2726.645,1675.869,2.303,143.204,9325.25,180.234,319.331,1288.184,20057.481
2017-04-01,316.265,10.667,3762.839,736.818,333.467,1070.285,2549.872,1643.518,2.439,127.786,9295.167,292.026,282.506,1338.071,19621.157
2017-05-01,366.577,11.645,3955.049,548.098,311.742,859.84,2431.749,1668.893,2.852,131.162,9549.81,345.477,356.51,1227.002,20046.726
2017-06-01,474.901,16.633,3963.557,544.243,309.933,854.176,2482.773,1761.78,1.535,119.728,9772.264,277.804,349.265,1344.87,20565.111
2017-07-01,442.825,12.645,3641.792,637.236,304.355,941.591,2594.132,1733.632,0.508,115.872,9595.235,451.108,286.827,1250.7,20125.278
2017-08-01,543.18,13.645,4003.509,603.716,301.226,904.942,2272.152,1761.882,0.902,92.116,9751.71,293.814,346.273,1194.815,20273.998
2017-09-01,444.042,9.733,3921.216,802.251,257.867,1060.118,2336.129,1626.807,14.021,114.43,9377.565,346.462,301.933,1137.073,19629.412
2017-10-01,411.008,9.484,4011.227,617.684,296.194,913.878,2595.34,1751.106,1.347,122.885,9357.127,174.132,322.993,1214.227,19970.876
2017-11-01,308.171,10.667,4157.449,955.643,319.967,1275.61,2904.784,1685.327,3.261,122.412,9110.48,394.76,394.255,1218.706,20310.271
2017-12-01,209.253,12.419,3975.3,1047.89,333.29,1381.181,3113.299,1755.53,0.865,94.319,9246.563,383.957,314.154,1213.569,20319.228
2018-01-01,157.899,9.516,4491.027,1460.877,331.097,1791.973,3536.545,1568.041,34.932,105.438,8787.591,339.042,323.482,1210.851,20564.365
2018-02-01,203.267,7.071,3979.284,1207.109,312.464,1519.573,3157.35,1589.706,2.886,134.528,8796.149,198.475,298.88,1325.538,19693.135
2018-03-01,278.236,13.065,4196.496,1048.994,306.258,1355.252,3094.031,1705.921,5.945,132.096,9464.546,292.406,235.828,1312.66,20731.229
2018-04-01,224.911,12.367,4139.027,879.081,287.667,1166.748,2862.855,1629.619,2.989,121.869,9205.966,304.076,408.244,1126.431,20038.353
2018-05-01,385.119,12.29,4208.762,523.874,310.645,834.519,2581.5,1684.548,7.655,102.731,9515.244,305.282,295.544,1152.531,20251.206
2018-06-01,476.359,14.467,3959.37,488.107,308.033,796.141,2604.353,1856.93,1.725,131.224,9797.031,353.489,280.077,1295.245,20770.269
2018-07-01,459.529,16.258,3962.626,647.608,294.355,941.963,2843.202,1773.132,2.231,127.972,9640.401,322.76,346.202,1177.061,20671.374
2018-08-01,506.632,14.774,4195.66,624.841,313.581,938.422,2902.774,1857.715,2.154,134.206,9778.168,440.103,292.263,1231.652,21356.101
2018-09-01,385.183,9.467,4022.151,770.877,302.267,1073.144,2901.74,1703.576,0.4,99.066,9152.555,401.653,348.73,1059.586,20084.108
2018-10-01,410.193,16.226,4347.803,837.627,314.548,1152.176,2976.086,1674.927,1.013,107.435,9293.834,414.245,273.482,1270.55,20785.793
2018-11-01,247.428,7.4,4203.822,1047.334,328.033,1375.367,3324.694,1756.061,1.323,117.647,9290.409,270.326,342.41,1212.695,20774.216
2018-12-01,181.618,12.29,4019.421,1136.736,325.097,1461.832,3380.527,1676.484,0.962,91.368,9178.55,269.181,367.321,1149.76,20327.481
2019-01-01,194.639,8.581,4327.46,1372.05,319.839,1691.889,3715.197,1621.028,25.992,113.623,8778.392,294.357,319.038,1216.674,20614.981
2019-02-01,201.108,8.821,4307.328,1236.771,299.286,1536.056,3590.065,1606.69,17.018,104.599,9071.828,127.809,279.38,969.223,20283.869
